iter	RMSE
3252	698.0291675
3253	698.0208161
3254	698.0023225
3255	697.9897905
3256	697.9844862
3257	697.9783337
3258	697.9783333
3259	697.974861
3260	697.9705954
3261	697.9591651
3262	697.9476392
3263	697.9472898
3264	697.9366162
3265	697.931657
3266	697.9199885
3267	697.908311
3268	697.9073093
3269	697.9027486
3270	697.8979449
3271	697.8932061
3272	697.889529
3273	697.8822298
3274	697.8818899
3275	697.8723131
3276	697.8654419
3277	697.8572498
3278	697.8520635
3279	697.8472985
3280	697.8446395
3281	697.8435596
3282	697.8334565
3283	697.8306944
3284	697.8253801
3285	697.8225348
3286	697.8215029
3287	697.8144111
3288	697.804303
3289	697.7974455
3290	697.7814933
3291	697.7642488
3292	697.7561439
3293	697.7408406
3294	697.7372219
3295	697.7270496
3296	697.7240244
3297	697.7209149
3298	697.7104421
3299	697.7052646
3300	697.7014192
3301	697.6927434
3302	697.6792777
3303	697.6658644
3304	697.6468143
3305	697.6464862
3306	697.6464542
3307	697.6230162
3308	697.6173494
3309	697.6125674
3310	697.6049545
3311	697.6022544
3312	697.596624
3313	697.5946066
3314	697.5944343
3315	697.5776737
3316	697.5776704
3317	697.5703695
3318	697.5607593
3319	697.5386261
3320	697.5361424
3321	697.5259735
3322	697.525973
3323	697.5222663
3324	697.516444
3325	697.5130963
3326	697.511469
3327	697.5091386
3328	697.4997857
3329	697.4917509
3330	697.4903011
3331	697.4895715
3332	697.487053
3333	697.4850305
3334	697.4717344
3335	697.4630323
3336	697.4604751
3337	697.4598331
3338	697.4487836
3339	697.4485736
3340	697.4447619
3341	697.4323423
3342	697.4276127
3343	697.426255
3344	697.4154592
3345	697.4140466
3346	697.413793
3347	697.4134105
3348	697.4036146
3349	697.3857124
3350	697.3727091
3351	697.3652633
3352	697.3508088
3353	697.349807
3354	697.3383338
3355	697.3361173
3356	697.3220609
3357	697.320537
3358	697.3158986
3359	697.3113128
3360	697.300017
3361	697.289762
3362	697.2790578
3363	697.2707342
3364	697.2513235
3365	697.2504953
3366	697.2351558
3367	697.22561
3368	697.2146149
3369	697.2132068
3370	697.2126455
3371	697.2105095
3372	697.209248
3373	697.1954611
3374	697.1780893
3375	697.1770029
3376	697.1734613
3377	697.1582412
3378	697.1524794
3379	697.1513646
3380	697.145628
3381	697.1328875
3382	697.1240251
3383	697.1220652
3384	697.1203963
3385	697.1068256
3386	697.0992822
3387	697.0970688
3388	697.093885
3389	697.0748987
3390	697.0734957
3391	697.0693779
3392	697.0555614
3393	697.0502004
3394	697.0495578
3395	697.0454835
3396	697.0299772
3397	697.027223
3398	697.0272215
3399	697.0270426
3400	697.0253463
3401	697.0102441
3402	697.0095861
3403	696.9983627
3404	696.9854997
3405	696.9786932
3406	696.9662195
3407	696.9491569
3408	696.9290726
3409	696.9271318
3410	696.926872
3411	696.9192103
3412	696.8973686
3413	696.8929079
3414	696.8924664
3415	696.8834925
3416	696.8828077
3417	696.8754811
3418	696.8707016
3419	696.8476826
3420	696.8386188
3421	696.8341262
3422	696.8232084
3423	696.8126126
3424	696.8110205
3425	696.8035884
3426	696.7947494
3427	696.7847135
3428	696.783173
3429	696.7807394
3430	696.7805094
3431	696.7639047
3432	696.7555258
3433	696.7536273
3434	696.7500767
3435	696.747937
3436	696.7436796
3437	696.7328916
3438	696.7241951
3439	696.7183596
3440	696.7127822
3441	696.7094664
3442	696.7029656
3443	696.6975243
3444	696.6882919
3445	696.6848946
3446	696.6798912
3447	696.6731412
3448	696.6604176
3449	696.65002
3450	696.6412661
3451	696.6328264
3452	696.6264215
3453	696.6011087
3454	696.5967525
3455	696.5880989
3456	696.5766873
3457	696.5762367
3458	696.574241
3459	696.5713784
3460	696.5665095
3461	696.5570194
3462	696.5525236
3463	696.5518108
3464	696.541636
3465	696.539886
3466	696.5261718
3467	696.5175979
3468	696.5086946
3469	696.5034219
3470	696.4941408
3471	696.4920419
3472	696.4898075
3473	696.4828192
3474	696.4800614
3475	696.4791615
3476	696.4714982
3477	696.470116
3478	696.4691599
3479	696.4683879
3480	696.457103
3481	696.4484838
3482	696.4463857
3483	696.4377973
3484	696.4370845
3485	696.4336125
3486	696.4272476
3487	696.4239264
3488	696.4216131
3489	696.4202217
3490	696.4186948
3491	696.4156077
3492	696.4154647
3493	696.4005207
3494	696.3915705
3495	696.3818512
3496	696.3747327
3497	696.370464
3498	696.3674653
3499	696.3647961
3500	696.3583086
3501	696.3576443
3502	696.3503116
3503	696.344996
3504	696.3250642
3505	696.3185285
3506	696.3147679
3507	696.3020402
3508	696.2966766
3509	696.2932142
3510	696.2932137
3511	696.2804643
3512	696.2731348
3513	696.2725032
3514	696.2681562
3515	696.2630017
3516	696.2630013
3517	696.256585
3518	696.25416
3519	696.2467723
3520	696.2405855
3521	696.235304
3522	696.2266864
3523	696.2200084
3524	696.2175282
3525	696.2139467
3526	696.2126124
3527	696.1969268
3528	696.1933799
3529	696.1827402
3530	696.1607541
3531	696.1594642
3532	696.1556102
3533	696.1506442
3534	696.1492783
3535	696.1491475
3536	696.1417665
3537	696.1378397
3538	696.1231491
3539	696.118991
3540	696.1187662
3541	696.1120252
3542	696.1040089
3543	696.0981955
3544	696.0869788
3545	696.0729782
3546	696.0585007
3547	696.0438351
3548	696.0311656
3549	696.0145958
3550	695.9921986
3551	695.9899124
3552	695.9818239
3553	695.9779
3554	695.9743842
3555	695.9669209
3556	695.9633831
3557	695.9630941
3558	695.9594043
3559	695.9484611
3560	695.9422818
3561	695.9416209
3562	695.9328802
3563	695.9286536
3564	695.9098627
3565	695.8995386
3566	695.8934058
3567	695.8864136
3568	695.8853439
3569	695.8794461
3570	695.8794457
3571	695.87769
3572	695.8770139
3573	695.8734336
3574	695.8642558
3575	695.8571724
3576	695.8282108
3577	695.8223321
3578	695.812946
3579	695.8069782
3580	695.7924957
3581	695.7922854
3582	695.7912626
3583	695.7870583
3584	695.7855502
3585	695.7781169
3586	695.7771441
3587	695.7609025
3588	695.7533708
3589	695.7468967
3590	695.7296738
3591	695.7244599
3592	695.7231113
3593	695.7170582
3594	695.7136482
3595	695.7136423
3596	695.7067694
3597	695.7008329
3598	695.6844441
3599	695.6829491
3600	695.671815
3601	695.657631
3602	695.6545354
3603	695.6542225
3604	695.6381504
3605	695.6356245
3606	695.6339951
3607	695.6328365
3608	695.6260354
3609	695.6243174
3610	695.622891
3611	695.6136681
3612	695.6123952
3613	695.6109074
3614	695.6053795
3615	695.598494
3616	695.5971544
3617	695.5930835
3618	695.5928532
3619	695.5849727
3620	695.5760547
3621	695.5706113
3622	695.5657901
3623	695.564516
3624	695.5621335
3625	695.5604711
3626	695.5578935
3627	695.5554106
3628	695.5478645
3629	695.5427539
3630	695.534624
3631	695.5342113
3632	695.5274693
3633	695.5249813
3634	695.5033525
3635	695.4947655
3636	695.4923874
3637	695.4889301
3638	695.4838837
3639	695.482256
3640	695.4694883
3641	695.4611718
3642	695.4573311
3643	695.4372065
3644	695.4234615
3645	695.4234574
3646	695.4131453
3647	695.3993825
3648	695.3946244
3649	695.384885
3650	695.3797048
3651	695.3742377
3652	695.3581978
3653	695.3553772
3654	695.352018
3655	695.3411502
3656	695.3350726
3657	695.317776
3658	695.3139138
3659	695.3114564
3660	695.3051283
3661	695.3017593
3662	695.285233
3663	695.2774576
3664	695.2727722
3665	695.2681271
3666	695.2671075
3667	695.2601035
3668	695.2597196
3669	695.2596823
3670	695.2596059
3671	695.2475232
3672	695.2408422
3673	695.2351542
3674	695.2310982
3675	695.2286626
3676	695.2203484
3677	695.2141774
3678	695.2121685
3679	695.2071077
3680	695.1991711
3681	695.1978683
3682	695.1972717
3683	695.1943691
3684	695.1890583
3685	695.1878614
3686	695.1770934
3687	695.1723411
3688	695.1723172
3689	695.1717567
3690	695.1710692
3691	695.1623843
3692	695.1600372
3693	695.1577794
3694	695.1558852
3695	695.1536856
3696	695.1514264
3697	695.1450038
3698	695.1434775
3699	695.1292676
3700	695.1240022
3701	695.1155048
3702	695.1152122
3703	695.1111873
3704	695.1099595
3705	695.1080152
3706	695.1043305
3707	695.1032107
3708	695.0932912
3709	695.085408
3710	695.0798733
3711	695.0782404
3712	695.07777
3713	695.069227
3714	695.0663242
3715	695.0629562
3716	695.0517324
3717	695.0434779
3718	695.042599
3719	695.0262149
3720	695.0201517
3721	695.0035399
3722	695.0004996
3723	694.9963597
3724	694.9912522
3725	694.9890908
3726	694.98586
3727	694.9853439
3728	694.9829078
3729	694.9774489
3730	694.9690644
3731	694.967817
3732	694.9678127
3733	694.9660649
3734	694.9656629
3735	694.9596012
3736	694.9531008
3737	694.947362
3738	694.9420169
3739	694.9313403
3740	694.9232774
3741	694.9232141
3742	694.9204968
3743	694.9166392
3744	694.9120449
3745	694.9106215
3746	694.8926784
3747	694.8777574
3748	694.8746718
3749	694.8664606
3750	694.844885
3751	694.843058
3752	694.8417382
3753	694.836132
3754	694.8289118
3755	694.8267642
3756	694.8249841
3757	694.8220776
3758	694.817158
3759	694.813905
3760	694.8080233
3761	694.8024024
3762	694.7979725
3763	694.7952981
3764	694.779956
3765	694.7791338
3766	694.7783463
3767	694.7724691
3768	694.7719321
3769	694.7662549
3770	694.7618254
3771	694.7502945
3772	694.7416978
3773	694.7376608
3774	694.733287
3775	694.7319779
3776	694.7300484
3777	694.7253958
3778	694.7238662
3779	694.7205507
3780	694.7064455
3781	694.706119
3782	694.7055467
3783	694.7002286
3784	694.6885571
3785	694.6872406
3786	694.6854032
3787	694.6782571
3788	694.6746004
3789	694.672366
3790	694.6595365
3791	694.65303
3792	694.6509758
3793	694.6439539
3794	694.630281
3795	694.6280106
3796	694.6239855
3797	694.616777
3798	694.6159672
3799	694.6115949
3800	694.6104149
3801	694.6056116
3802	694.6029765
3803	694.5977466
3804	694.5861363
3805	694.5833557
3806	694.5833511
3807	694.5715869
3808	694.5695241
3809	694.5683159
3810	694.5645966
3811	694.559936
3812	694.5538275
3813	694.5521046
3814	694.5422094
3815	694.5389511
3816	694.5356534
3817	694.5269654
3818	694.5222964
3819	694.5167762
3820	694.5156372
3821	694.5140617
3822	694.5136598
3823	694.5037074
3824	694.4950551
3825	694.4863582
3826	694.4849138
3827	694.4819799
3828	694.4730348
3829	694.4669531
3830	694.4516291
3831	694.4330011
3832	694.4266462
3833	694.4229746
3834	694.4229716
3835	694.411578
3836	694.4047957
3837	694.3939642
3838	694.3928025
3839	694.3892321
3840	694.3892162
3841	694.3778372
3842	694.3717568
3843	694.3695732
3844	694.3645295
3845	694.3621577
3846	694.3524527
3847	694.3521718
3848	694.3434611
3849	694.3399005
3850	694.3398336
3851	694.3266426
3852	694.3215018
3853	694.3135076
3854	694.308038
3855	694.306303
3856	694.2979276
3857	694.2971817
3858	694.2956714
3859	694.2948087
3860	694.2946496
3861	694.2925256
3862	694.2878918
3863	694.2865935
3864	694.2855054
3865	694.2848137
3866	694.2787516
3867	694.2785753
3868	694.27528
3869	694.2681065
3870	694.267409
3871	694.2674045
3872	694.2619538
3873	694.2619304
3874	694.238501
3875	694.2305614
3876	694.2304307
3877	694.2190292
3878	694.2015622
3879	694.1940879
3880	694.1888305
3881	694.1884113
3882	694.1777474
3883	694.1766325
3884	694.1766128
3885	694.1743205
3886	694.1631175
3887	694.1593874
3888	694.1558952
3889	694.1532694
3890	694.1369875
3891	694.1341558
3892	694.1280473
3893	694.1231132
3894	694.1093575
3895	694.1066326
3896	694.1008682
3897	694.0865196
3898	694.0848289
3899	694.0841383
3900	694.0802277
3901	694.0779603
3902	694.0779587
3903	694.07756
3904	694.0760956
3905	694.0664033
3906	694.0655492
3907	694.0576192
3908	694.0449466
3909	694.0353611
3910	694.0344314
3911	694.0324311
3912	694.0311932
3913	694.0273148
3914	694.020191
3915	694.0199245
3916	694.0158977
3917	694.0127756
3918	694.011461
3919	694.0069803
3920	693.9979453
3921	693.9971983
3922	693.9931652
3923	693.9921957
3924	693.9804188
3925	693.9742685
3926	693.9669735
3927	693.9613582
3928	693.960798
3929	693.9583159
3930	693.9481916
3931	693.9464028
3932	693.9454357
3933	693.9436601
3934	693.9436122
3935	693.9411683
3936	693.9362554
3937	693.9360343
3938	693.9249344
3939	693.911855
3940	693.9062394
3941	693.905376
3942	693.9025157
3943	693.8998393
3944	693.8997778
3945	693.8983361
3946	693.8886031
3947	693.8818571
3948	693.881833
3949	693.875272
3950	693.8675911
3951	693.8600321
3952	693.8559983
3953	693.8538928
3954	693.8442861
3955	693.8342368
3956	693.8265085
3957	693.8189607
3958	693.8184209
3959	693.8176154
3960	693.8168834
3961	693.814502
3962	693.8018442
3963	693.799962
3964	693.7974185
3965	693.7974176
3966	693.7938407
3967	693.7920758
3968	693.7769903
3969	693.7706574
3970	693.7705236
3971	693.7702241
3972	693.7570724
3973	693.7556012
3974	693.7555507
3975	693.7468419
3976	693.7428318
3977	693.7328181
3978	693.7315656
3979	693.7297847
3980	693.7204241
3981	693.7135991
3982	693.7101487
3983	693.7101241
3984	693.7067275
3985	693.7064537
3986	693.7057738
3987	693.7027912
3988	693.7021814
3989	693.7018212
3990	693.7009667
3991	693.6977298
3992	693.6939124
3993	693.6923605
3994	693.6833452
3995	693.6562642
3996	693.6537373
3997	693.6480816
3998	693.6409545
3999	693.6307869
